ID,Study,ref,Pulish,Author,Country,condition,Climatetype,Year,Duration,La,LA,Long,MAP,MAT,Biome,ecosystem,Fertilizer,Treat,n,area1,pH1,TC1,TN1,C,N,P,K,pH,cpH,moisture,SOM,TOC,tTOC,TN,tTN,CN,NH4,NO3,AP,AK,Total,Totalsd,PP,PPsd,Ba,Basd,Fu,Fusd,Om,Omsd,H,Hsd,MI,MIsd,EI,EIsd,SI,SIsd,CI,CIsd,PPI,PPIsd,SP,SPsd,Total1,Totalsd1,PP1,PPsd1,Ba1,Basd1,Fu1,Fusd1,Om1,Omsd1,H1,Hsd1,MI1,MIsd1,EI1,EIsd1,SI1,SIsd1,CI1,CIsd1,PPI1,PPIsd1,SP1,SPsd1,RRTotal,RRPP,RRBa,RRFu,RROm,RRH,RRMI,RREI,RRSI,RRCI,RRPPI,RRSP
13,1,a13,2001,S.U. Sarathchandra,New Zealand,Au,atemp,4,bMiddle,-37.766,37.766,175.3,174.25,13.42,grassland,S,IF,IFS,4,d,NA,NA,NA,NA,200,NA,NA,5.57,NA,NA,44.9,26.04,-10.84686775,4.8,4.8,5.43,NA,NA,45.5,NA,2498,84.62894735,992,94.08100508,880,68.46365019,86,5.377899659,540,37.33994436,4.32,0.105102551,1.85,0.053081776,NA,NA,NA,NA,NA,NA,2.09,0.043393543,334.3,28.7605396,2088,70.73868778,341,32.3403455,914,71.10883668,103,6.440972847,730,50.47807293,4.4,0.107048894,1.78,0.051073277,NA,NA,NA,NA,NA,NA,2.24,0.046507912,358.4,40.35436221,0.179283742,1.06784063,-0.037908664,-0.180381692,-0.301475395,-0.018349139,0.038572275,NA,NA,NA,-0.0693118,-0.069610888
13,2,a13,2001,S.U. Sarathchandra,New Zealand,Au,atemp,4,bMiddle,-37.766,37.766,175.3,174.25,13.42,grassland,S,IF,IFS,4,d,NA,NA,NA,NA,400,NA,NA,5.28,NA,NA,46.8,27.15,-9.744779582,4.9,4.9,5.54,NA,NA,42.3,NA,2604,88.22008763,1004,95.21908175,1023,79.58899335,84,5.252832225,493,34.08998624,4.29,0.104372672,1.53,0.043900064,NA,NA,NA,NA,NA,NA,2.11,0.043808792,309,26.58392682,2088,70.73868778,341,32.3403455,914,71.10883668,103,6.440972847,730,50.47807293,4.4,0.107048894,1.78,0.051073277,NA,NA,NA,NA,NA,NA,2.24,0.046507912,358.4,40.35436221,0.220842054,1.079864823,0.112664194,-0.203912189,-0.39253536,-0.025317808,-0.151345629,NA,NA,NA,-0.059787918,-0.148308404
13,3,a13,2001,S.U. Sarathchandra,New Zealand,Au,atemp,4,bMiddle,-37.8,37.8,175.033,292.99,14.9,grassland,S,IF,IFS,4,d,NA,NA,NA,NA,NA,30,NA,4.84,NA,NA,85.9,49.83,5.394431555,7.6,7.6,6.56,NA,NA,21.3,NA,1932,65.4536134,280,26.5551224,1102,85.73516195,195,12.19407481,355,24.54755602,4.32,0.105102551,1.99,0.057098776,NA,NA,NA,NA,NA,NA,2.33,0.048376533,516.6,44.4441961,1770,59.96526694,287,27.21900046,817,63.56227524,105,6.566040281,561,38.79205331,4.32,0.105102551,2.07,0.059394204,NA,NA,NA,NA,NA,NA,2.38,0.049414656,494.2,55.64488226,0.087576189,-0.024692613,0.299242895,0.619039208,-0.457603116,0,-0.039413969,NA,NA,NA,-0.02123222,0.044328587
13,4,a13,2001,S.U. Sarathchandra,New Zealand,Au,atemp,4,bMiddle,-37.8,37.8,175.033,292.99,14.9,grassland,S,IF,IFS,4,d,NA,NA,NA,NA,NA,50,NA,4.96,NA,NA,97.4,56.5,12.0649652,8.4,8.4,6.73,NA,NA,77.2,NA,1960,66.4022165,256,24.27896905,1203,93.5929218,124,7.754180903,377,26.06881301,4.3,0.104615965,2.03,0.05824649,NA,NA,NA,NA,NA,NA,2.3,0.047753659,510.2,43.8935905,1770,59.96526694,287,27.21900046,817,63.56227524,105,6.566040281,561,38.79205331,4.32,0.105102551,2.07,0.059394204,NA,NA,NA,NA,NA,NA,2.38,0.049414656,494.2,55.64488226,0.101964927,-0.114304771,0.386934621,0.166321215,-0.397475718,-0.00464038,-0.019512814,NA,NA,NA,-0.034191365,0.031862512
13,5,a13,2001,S.U. Sarathchandra,New Zealand,Au,atemp,4,bMiddle,-37.8,37.8,175.033,292.99,14.9,grassland,S,IF,IFS,4,d,NA,NA,NA,NA,NA,100,NA,4.99,NA,NA,90.4,52.44,8.004640371,7.8,7.8,6.72,NA,NA,111.3,NA,2121,71.85668428,306,29.0209552,1268,98.64989596,154,9.630192412,393,27.17518173,4.38,0.106562308,1.96,0.05623799,NA,NA,NA,NA,NA,NA,2.39,0.049622281,509.5,43.83336801,1770,59.96526694,287,27.21900046,817,63.56227524,105,6.566040281,561,38.79205331,4.32,0.105102551,2.07,0.059394204,NA,NA,NA,NA,NA,NA,2.38,0.049414656,494.2,55.64488226,0.180908129,0.064102886,0.43955704,0.382992252,-0.355911294,0.013793322,-0.054604134,NA,NA,NA,0.004192878,0.030489559
14,1,a14,2001,T. A. Forge,Canada,A,atemp,5,bMiddle,51.216,51.216,119.516,900,7.5,shrubwood,S,IF,IFS,3,d,6.1,45,2.8,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,NA,NA,NA,NA,NA,7656,259.3751885,NA,NA,NA,NA,NA,NA,NA,NA,2.71,0.065932387,2.28,0.065419703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7895,267.4721935,NA,NA,NA,NA,NA,NA,NA,NA,2.71,0.065932387,2.76,0.079192272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030739994,NA,NA,NA,NA,0,-0.191055237,NA,NA,NA,NA,NA
14,2,a14,2001,T. A. Forge,Canada,A,atemp,5,bMiddle,51.216,51.216,119.516,900,7.5,shrubwood,S,IF,IFS,3,d,6.1,45,2.8,NA,200,200,0,NA,NA,NA,NA,NA,NA,NA,-2.8,NA,NA,NA,NA,NA,8081,273.7736283,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.065689094,2.49,0.071445202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7895,267.4721935,NA,NA,NA,NA,NA,NA,NA,NA,2.71,0.065932387,2.76,0.079192272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02328598,NA,NA,NA,NA,-0.003696862,-0.102947969,NA,NA,NA,NA,NA
14,3,a14,2001,T. A. Forge,Canada,A,atemp,5,bMiddle,50.816,50.816,119.583,510,8,shrubwood,S,IF,IFS,3,d,6.1,45,2.8,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,NA,NA,NA,NA,NA,2265,76.73521447,NA,NA,NA,NA,NA,NA,NA,NA,2.35,0.057173841,2.2,0.063124275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,62.94659094,NA,NA,NA,NA,NA,NA,NA,NA,2.59,0.063012872,2.57,0.07374063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198074119,NA,NA,NA,NA,-0.097242548,-0.155448539,NA,NA,NA,NA,NA
14,4,a14,2001,T. A. Forge,Canada,A,atemp,5,bMiddle,50.816,50.816,119.583,510,8,shrubwood,S,IF,IFS,3,d,6.1,45,2.8,NA,200,200,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,NA,NA,NA,NA,NA,2417,81.88477412,NA,NA,NA,NA,NA,NA,NA,NA,2.42,0.058876892,2.26,0.064845846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,62.94659094,NA,NA,NA,NA,NA,NA,NA,NA,2.59,0.063012872,2.57,0.07374063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263026461,NA,NA,NA,NA,-0.067890336,-0.128541086,NA,NA,NA,NA,NA
14,5,a14,2001,T. A. Forge,Canada,A,atemp,5,bMiddle,50.566,50.566,118.816,70,7.8,shrubwood,S,IF,IFS,3,a,6.1,45,2.8,NA,200,200,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,NA,NA,NA,NA,NA,13574,459.8692279,NA,NA,NA,NA,NA,NA,NA,NA,2.15,0.052307982,2.13,0.061115775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6294,213.2324238,NA,NA,NA,NA,NA,NA,NA,NA,2.64,0.064229337,2.48,0.071158273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7685594,NA,NA,NA,NA,-0.205311075,-0.15213658,NA,NA,NA,NA,NA
15,1,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879.2,29.78613711,267.8,25.39807778,399.6,31.08872116,164.6,10.29304981,47.2,3.263787729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.4,12.41314904,167.8,15.9141055,113.6,8.838034843,70.4,4.402373674,14.6,1.009561459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87528677,0.467467639,1.25778054,0.849325025,1.173372364,NA,NA,NA,NA,NA,NA,NA
15,2,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.2,68.00129028,158.6,15.04158005,1398,108.7638443,415.6,25.98901277,35,2.420181579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.4,12.41314904,167.8,15.9141055,113.6,8.838034843,70.4,4.402373674,14.6,1.009561459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.700770362,-0.056387485,2.510114417,1.775529996,0.874326533,NA,NA,NA,NA,NA,NA,NA
15,3,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062.6,35.99948737,203.6,19.30936757,448.4,34.88534176,360.4,22.53715159,50.2,3.471231865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.4,12.41314904,167.8,15.9141055,113.6,8.838034843,70.4,4.402373674,14.6,1.009561459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.064748381,0.193384491,1.373002185,1.633021263,1.234993498,NA,NA,NA,NA,NA,NA,NA
15,4,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,26.73028001,375.2,35.58386402,323.8,25.19151129,42.8,2.676443086,47.2,3.263787729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.6,11.36968564,201.4,19.10072018,81,6.301767802,22.4,1.40075526,30.8,2.12975979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854846346,0.622166237,1.385676887,0.647477144,0.426879203,NA,NA,NA,NA,NA,NA,NA
15,5,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.2,37.64599131,297.8,28.24326947,650,50.56974162,112.4,7.028789787,51,3.526550301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.6,11.36968564,201.4,19.10072018,81,6.301767802,22.4,1.40075526,30.8,2.12975979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.197275817,0.39112914,2.082523208,1.613002979,0.504310943,NA,NA,NA,NA,NA,NA,NA
15,6,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,22.32605136,289.2,27.42764785,226.2,17.59827008,108.8,6.803668405,34.8,2.40635197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.6,11.36968564,201.4,19.10072018,81,6.301767802,22.4,1.40075526,30.8,2.12975979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67480356,0.36182551,1.026970409,1.580450376,0.122102697,NA,NA,NA,NA,NA,NA,NA
15,7,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.2,27.61790147,14,1.32775612,600.8,46.74200118,109,6.816175149,91.4,6.320131324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.4,6.484379713,18.8,1.78298679,92.4,7.18868327,44.6,2.789003777,35.6,2.461670406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.449068003,-0.29479954,1.872135122,0.893614023,0.942899841,NA,NA,NA,NA,NA,NA,NA
15,8,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.6,30.03683936,23,2.181313626,636.4,49.51166703,177.4,11.09348139,49.8,3.443572647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.4,6.484379713,18.8,1.78298679,92.4,7.18868327,44.6,2.789003777,35.6,2.461670406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.533028443,0.201637346,1.929700318,1.380673211,0.335669346,NA,NA,NA,NA,NA,NA,NA
15,9,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.8,12.25730711,87.8,8.326927667,152.4,11.85665942,71.6,4.477414134,50,3.457402256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.4,6.484379713,18.8,1.78298679,92.4,7.18868327,44.6,2.789003777,35.6,2.461670406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636726094,1.541204631,0.500381665,0.473361215,0.339677368,NA,NA,NA,NA,NA,NA,NA
15,10,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.4,21.76366524,92.8,8.801126282,341.6,26.57634421,139.4,8.717200145,68.6,4.743555895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.6,12.69095423,32.4,3.072807021,214.4,16.68023477,79.2,4.952670383,48.6,3.360594993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539352373,1.052288217,0.465797033,0.5653712,0.344669004,NA,NA,NA,NA,NA,NA,NA
15,11,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.6,36.5076676,51.4,4.874761755,781,60.76148955,123,7.691647186,122.2,8.449891113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.6,12.69095423,32.4,3.072807021,214.4,16.68023477,79.2,4.952670383,48.6,3.360594993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.056632835,0.46147975,1.292731721,0.440208057,0.922035516,NA,NA,NA,NA,NA,NA,NA
15,12,a15,2002,L.R. Bulluck III,USA,N,sub,1,aShort,35.366,35.366,-77.966,88.975,17.07,cropland,A,OF,OFA,6,d,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.4,21.96693734,98,9.29429284,363.2,28.25681563,97.8,6.115797519,89.4,6.181835233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.6,12.69095423,32.4,3.072807021,214.4,16.68023477,79.2,4.952670383,48.6,3.360594993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548649,1.106809056,0.527110218,0.210948278,0.609497151,NA,NA,NA,NA,NA,NA,NA
16,1,a16,2002,Liliane Ruess,Swedish,E,atemp,4,bMiddle,68.333,68.333,20.85,278,-0.5,shrubwood,S,IF,IFS,6,a,7.1,NA,NA,NA,50,12.5,37.5,NA,NA,NA,38,22.04176334,NA,NA,NA,NA,NA,NA,NA,NA,1332,45.12640427,161,15.26919538,834,64.88486848,274,17.13423845,63,4.356326842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,23.13913973,144,13.65692009,423,32.90923185,85,5.315365942,31,2.143589399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667941992,0.111591065,0.678861223,1.17047685,0.709147522,NA,NA,NA,NA,NA,NA,NA
17,1,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,2.7,37.1,4.6,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,2.9,18.4,2.3,53.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423849144,0.701266305,-1.133098465,NA,NA
17,2,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9,2.9,35.2,4.5,22.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,2.9,18.4,2.3,53.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389340928,0.648695418,-0.854227022,NA,NA
17,3,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6,2.5,18.6,3.2,38.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,2.8,11.5,4.8,45.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126264851,0.480814545,-0.158224005,NA,NA
17,4,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,3.1,15.2,3.6,30.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,2.8,11.5,4.8,45.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168887026,0.278948392,-0.387882238,NA,NA
17,5,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9,2.1,32.5,5.1,21.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,2.9,10,5.3,42.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221734108,1.178654996,-0.686046559,NA,NA
17,6,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8,2,31.3,3.5,18.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,2.9,10,5.3,42.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275281559,1.141033005,-0.827697076,NA,NA
17,7,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,2.3,34.7,5.4,33.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,3,25.1,3.6,44.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197063839,0.323871841,-0.302674857,NA,NA
17,8,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,3.8,37.8,4.9,30.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,3,25.1,3.6,44.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21319322,0.409441256,-0.371451956,NA,NA
17,9,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,7,0,NA,6.896,4,0.2,0.724,0.724,5.52,0.54,7.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,1.3,13,3,80.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8,1.4,8.7,1.6,75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044831413,0.401626332,0.072010536,NA,NA
17,10,a17,2003,R. Berkelmans,USA,N,atemp,12,Long,38.533,38.533,-121.783,37.275,16.95,cropland,A,OF,OFA,1,a,NA,NA,NA,NA,NA,NA,NA,7.2,0.2,NA,7.2408,4.2,0.4,0.865,0.865,4.86,0.66,8.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,2.4,7.5,2.4,75.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8,1.4,8.7,1.6,75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006528859,-0.148420005,0.006644543,NA,NA
18,1,a18,2003,Norman Q. Arancon,USA,N,atemp,2,bMiddle,41.15,41.15,-81.35,1286,12.99,shrubwood,S,IF,IFS,4,a,NA,NA,NA,NA,85,155,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.2,19.04659496,131.35,46,418,100,12.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.91,23.47487747,79.66,22,600,125,13.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.209042462,0.500097938,-0.361448223,-0.030653741,NA,NA,NA,NA,NA,NA,NA,NA
19,1,a19,2004,C. Villenave,Senegal,E,tropical ,1,aShort,15.35,15.35,-15.483,423,28.88,shrubwood,S,OF,OFS,6,a,NA,NA,NA,NA,NA,NA,NA,7.1,0.2,NA,10.6,6.15,NA,0.76,0.76,8.09,NA,NA,260,NA,844,28.59360751,64,6.069742263,430,33.45382907,67,4.189759036,183,12.65409226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.38,8.980033273,405,13.72086616,66,6.259421709,215,16.72691454,26,1.625876641,98,6.776508421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.88,8.205987494,0.734265427,-0.030771659,0.693147181,0.946596081,0.624518674,NA,NA,NA,NA,NA,NA,0.359223833
19,2,a19,2004,C. Villenave,Senegal,E,tropical ,1,aShort,15.35,15.35,-15.483,423,28.88,shrubwood,S,OF,OFS,6,a,NA,NA,NA,NA,NA,NA,NA,7.3,0.4,NA,14.9,8.64,3.654292343,1.09,1.09,7.93,NA,NA,365,NA,1648,55.83206775,20,1.896794457,460,35.78781715,113,7.066310017,1055,72.9511876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.63,13.13108333,405,13.72086616,66,6.259421709,215,16.72691454,26,1.625876641,98,6.776508421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.88,8.205987494,1.403430643,-1.193922468,0.760588461,1.469291281,2.376328567,NA,NA,NA,NA,NA,NA,0.739202439
19,3,a19,2004,C. Villenave,Senegal,E,tropical ,1,aShort,15.35,15.35,-15.483,423,28.88,shrubwood,S,OF,OFS,6,a,NA,NA,NA,NA,NA,NA,NA,7.1,0.2,NA,10.8,6.26,1.276102088,0.76,0.76,8.24,NA,NA,275,NA,1423,48.20936432,66,6.259421709,718,55.86011459,224,14.0075526,414,28.62729068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.38,8.205744142,405,13.72086616,66,6.259421709,215,16.72691454,26,1.625876641,98,6.776508421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.88,8.205987494,1.256635531,0,1.205831541,2.153549514,1.440898495,NA,NA,NA,NA,NA,NA,0.26905466
